tencent jit distribution
0.81 	79
0.82 	79
0.83 	79
0.87 	80
0.88 	80
0.89 	80
0.91 	81
0.92 	81
0.94 	81
0.95 	82
0.96 	82
0.97 	83
0.98 	83
0.98 	84
1.0 	84
1.03 	85
1.03 	85
1.04 	85
1.04 	86
1.05 	86
1.08 	87
1.11 	87
1.16 	88
1.18 	88
1.23 	88
1.24 	89
1.25 	89
1.26 	89
1.29 	90
1.34 	90
1.38 	90
1.42 	91
1.44 	91
1.47 	92
1.55 	92
1.56 	92
1.6 	93
1.6 	93
1.62 	94
1.64 	94
1.66 	94
1.68 	95
1.69 	95
1.72 	96
1.86 	96
1.9 	96
1.9 	97
1.93 	97
2.28 	97
2.36 	98
2.39 	98
2.45 	98
3.04 	99
3.09 	99
3.32 	100

x1 local jit distribution
0.0 	0
0.001 	1
0.002 	1
0.002 	2
0.003 	2
0.003 	3
0.005 	3
0.009 	3
0.01 	4
0.011 	4
0.014 	4
0.014 	5
0.016 	5
0.016 	6
0.016 	6
0.017 	6
0.018 	7
0.018 	7
0.019 	7
0.02 	8
0.02 	8
0.02 	8
0.021 	9
0.022 	9
0.022 	9
0.022 	10
0.023 	10
0.024 	10
0.024 	11
0.024 	11
0.025 	12
0.025 	12
0.026 	13
0.026 	13
0.026 	13
0.027 	14
0.028 	14
0.028 	15
0.028 	15
0.029 	16
0.031 	17
0.032 	17
0.033 	18
0.033 	18
0.034 	19
0.036 	19
0.036 	19
0.038 	20
0.039 	21
0.039 	21
0.04 	21
0.04 	22
0.041 	22
0.042 	23
0.043 	23
0.046 	23
0.046 	24
0.047 	25
0.049 	25
0.05 	25
0.054 	26
0.055 	26
0.056 	27
0.056 	27
0.057 	27
0.058 	28
0.058 	28
0.059 	29
0.06 	29
0.063 	29
0.064 	30
0.065 	30
0.066 	30
0.066 	31
0.067 	31
0.067 	31
0.069 	32
0.069 	32
0.07 	32
0.072 	33
0.073 	33
0.074 	33
0.075 	34
0.077 	34
0.078 	35
0.078 	35
0.079 	35
0.08 	36
0.082 	36
0.082 	36
0.082 	37
0.083 	37
0.083 	38
0.085 	38
0.086 	38
0.086 	39
0.086 	39
0.087 	39
0.088 	40
0.089 	40
0.091 	40
0.091 	41
0.092 	42
0.093 	42
0.094 	42
0.095 	43
0.096 	43
0.097 	43
0.098 	44
0.098 	44
0.1 	44
0.101 	45
0.101 	45
0.103 	45
0.103 	46
0.104 	46
0.104 	46
0.105 	47
0.106 	47
0.106 	48
0.113 	48
0.114 	48
0.114 	49
0.116 	49
0.117 	50
0.117 	50
0.118 	50
0.12 	51
0.122 	51
0.123 	51
0.124 	52
0.125 	52
0.127 	52
0.13 	53
0.133 	53
0.134 	53
0.135 	54
0.135 	54
0.136 	54
0.137 	55
0.139 	55
0.141 	55
0.142 	56
0.143 	56
0.146 	57
0.15 	57
0.152 	57
0.158 	58
0.16 	58
0.161 	58
0.162 	59
0.164 	59
0.165 	60
0.169 	60
0.169 	60
0.174 	61
0.176 	61
0.181 	61
0.182 	62
0.184 	62
0.185 	62
0.19 	63
0.191 	63
0.192 	63
0.194 	64
0.196 	64
0.2 	64
0.2 	65
0.203 	65
0.207 	65
0.209 	66
0.21 	66
0.213 	66
0.216 	67
0.216 	67
0.219 	67
0.221 	68
0.222 	68
0.222 	69
0.223 	69
0.225 	69
0.227 	70
0.232 	70
0.233 	70
0.237 	71
0.237 	71
0.238 	72
0.24 	72
0.241 	72
0.247 	73
0.25 	73
0.253 	74
0.255 	74
0.257 	75
0.26 	75
0.266 	75
0.27 	76
0.273 	76
0.285 	76
0.291 	77
0.296 	77
0.298 	78
0.3 	78
0.301 	78
0.302 	79
0.303 	79
0.304 	79
0.306 	80
0.306 	80
0.31 	80
0.315 	81
0.316 	81
0.317 	81
0.318 	82
0.32 	82
0.322 	82
0.326 	83
0.329 	83
0.337 	83
0.341 	84
0.344 	84
0.348 	84
0.351 	85
0.357 	85
0.364 	85
0.379 	86
0.38 	86
0.381 	86
0.393 	87
0.397 	87
0.404 	87
0.416 	88
0.434 	88
0.444 	89
0.448 	89
0.451 	89
0.453 	90
0.456 	90
0.457 	90
0.463 	91
0.472 	91
0.475 	91
0.479 	92
0.48 	92
0.483 	92
0.483 	93
0.489 	93
0.492 	93
0.493 	94
0.496 	94
0.499 	94
0.5 	95
0.504 	95
0.518 	96
0.519 	96
0.52 	96
0.53 	97
0.531 	97
0.538 	98
0.563 	98
0.576 	98
0.579 	99
0.604 	99
0.621 	100

